supermarket,no_of_items,variation,total,paid,change,type,food,snack,beverage,consumables,high_end,asset,fixed_asset,date,mall,time,time_type,type_market,location,loc_category,day,day_type,24hr,day.1,month,year,Category,Subcategory,Quantity,Unit Price,Discount,Order ID,Customer ID,Order Date,Sales,Profit,Country,Region,County,Branch
Naivas,3,2,158,200,42,cash,yes,yes,no,yes,no,no,no,2017-05-23 00:00:00,no,06:53:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,fats and oils,Ghee,9,84.41,0.04,ORD_1102,CUST_7414,2023-12-10 00:00:00,759.69,729.3,Kenya,Central & Eastern,Embu,Naivas Embu
Naivas,1,1,160,160,0,cash,no,no,yes,yes,no,no,no,2017-05-23 00:00:00,no,05:44:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,stationery,Markers,5,31.84,0.24,ORD_2766,CUST_4654,2023-11-27 00:00:00,159.2,120.99,Kenya,Central & Eastern,Embu,Naivas Pearl Centre
Naivas,2,1,80,100,20,cash,no,no,yes,yes,no,no,no,2017-05-23 00:00:00,no,05:44:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,beauty & cosmetics,Mascara,5,94.93,0.01,ORD_8528,CUST_8050,2023-01-19 00:00:00,474.65,469.9,Kenya,Central & Eastern,Embu,Naivas Embu
Naivas,3,1,115,1000,885,cash,no,yes,yes,yes,no,no,no,2017-05-23 00:00:00,no,13:30:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,stationery,Highlighters,2,53.92,0.25,ORD_8803,CUST_8874,2023-06-04 00:00:00,107.84,80.88,Kenya,Central & Eastern,Embu,Naivas Pearl Centre
Naivas,2,1,90,100,10,cash,yes,no,no,yes,no,no,no,2017-05-23 00:00:00,no,06:07:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,stationery,Pens,1,85.01,0.19,ORD_2169,CUST_2408,2023-07-23 00:00:00,85.01,68.86,Kenya,Central & Eastern,Embu,Naivas Embu
Naivas,1,1,60,100,40,cash,no,yes,no,yes,no,no,no,2017-05-23 00:00:00,no,06:17:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,beauty & cosmetics,Lipstick,9,77.78,0.14,ORD_1696,CUST_8958,2023-01-10 00:00:00,700.02,602.02,Kenya,Central & Eastern,Embu,Naivas Pearl Centre
Naivas,1,1,60,500,440,cash,no,yes,no,yes,no,no,no,2017-05-23 00:00:00,no,06:27:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,stationery,Folders,2,87.91,0.19,ORD_4836,CUST_6015,2023-12-20 00:00:00,175.82,142.41,Kenya,Central & Eastern,Embu,Naivas Embu
Naivas,5,1,231,250,19,cash,yes,yes,yes,yes,no,no,no,2017-05-23 00:00:00,no,06:21:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,food additives,Ginger powder,3,36.46,0.22,ORD_2038,CUST_6737,2023-09-28 00:00:00,109.38,85.32,Kenya,Central & Eastern,Embu,Naivas Pearl Centre
Naivas,3,1,306,500,194,cash,yes,yes,yes,yes,no,no,no,2017-05-23 00:00:00,no,06:19:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,snacks,Candy,8,39.57,0.08,ORD_7998,CUST_3902,2023-03-08 00:00:00,316.56,291.24,Kenya,Central & Eastern,Embu,Naivas Embu
Naivas,3,1,200,200,0,cash,yes,yes,yes,yes,no,no,no,2017-05-23 00:00:00,no,06:53:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,vegetables,Root vegetables,6,48.54,0.23,ORD_6068,CUST_7483,2023-05-13 00:00:00,291.24,224.25,Kenya,Central & Eastern,Embu,Naivas Pearl Centre
Naivas,1,1,30,100,70,cash,no,yes,no,yes,no,no,no,2017-05-23 00:00:00,no,06:54:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,snacks,Chocolate bars,2,29.84,0.13,ORD_6620,CUST_7617,2023-03-11 00:00:00,59.68,51.92,Kenya,Central & Eastern,Embu,Naivas Embu
Naivas,1,1,60,100,40,cash,no,yes,no,yes,no,no,no,2017-05-23 00:00:00,no,06:58:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,snacks,Popcorn,9,82.85,0.05,ORD_6867,CUST_2257,2023-03-28 00:00:00,745.65,708.37,Kenya,Central & Eastern,Embu,Naivas Pearl Centre
Naivas,1,1,60,60,40,cash,no,yes,no,yes,no,no,no,2017-05-23 00:00:00,no,06:33:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,cleaning,Floor cleaner,6,44.36,0,ORD_6005,CUST_1960,2023-07-01 00:00:00,266.16,266.16,Kenya,Central & Eastern,Embu,Naivas Embu
Naivas,1,1,230,100,770,cash,no,no,no,no,yes,no,no,2017-05-23 00:00:00,no,06:19:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,vegetables,Legumes,6,52.72,0.04,ORD_6714,CUST_7624,2023-06-12 00:00:00,316.32,303.67,Kenya,Central & Eastern,Embu,Naivas Pearl Centre
Naivas,1,1,60,100,40,cash,yes,no,no,yes,no,no,no,2017-05-23 00:00:00,no,07:01:00,morning,small,cbd,mid,Tuesday,weekday,no,23,5,2017,beauty & cosmetics,Shampoo,8,45.72,0.11,ORD_5228,CUST_7105,2023-10-07 00:00:00,365.76,325.53,Kenya,Central & Eastern,Embu,Naivas Embu
Naivas,1,1,60,100,40,cash,no,yes,no,yes,no,no,no,2017-05-23 00:00:00,no,07:10:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,food additives,Turmeric powder,3,32.08,0.18,ORD_1033,CUST_2914,2023-07-23 00:00:00,96.24,78.92,Kenya,Central & Eastern,Kajiado,Naivas Maiyan Mall
Naivas,1,1,80,500,420,cash,no,no,yes,yes,no,no,no,2017-05-23 00:00:00,no,06:42:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,fats and oils,Ghee,1,19.1,0.21,ORD_5711,CUST_9874,2023-11-15 00:00:00,19.1,15.09,Kenya,Central & Eastern,Kajiado,Naivas Kitengela
Naivas,2,1,110,110,0,cash,no,yes,yes,yes,no,no,no,2017-05-23 00:00:00,no,06:40:00,morning,small,cbd,mid,Tuesday,weekday,no,23,5,2017,cleaning,Surface polish,4,28.11,0.12,ORD_1029,CUST_3167,2023-04-11 00:00:00,112.44,98.95,Kenya,Central & Eastern,Kajiado,Naivas Maiyan Mall
Naivas,1,1,40,40,0,cash,yes,no,no,yes,no,no,no,2017-05-23 00:00:00,no,07:57:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,food additives,Ginger powder,8,33.13,0.01,ORD_5338,CUST_4730,2023-10-21 00:00:00,265.04,262.39,Kenya,Central & Eastern,Kajiado,Naivas Kitengela
Naivas,2,1,159,200,41,cash,yes,no,no,yes,no,no,no,2017-05-23 00:00:00,no,07:17:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,beauty & cosmetics,Perfume,4,63.3,0.11,ORD_7106,CUST_9808,2023-11-27 00:00:00,253.2,225.35,Kenya,Central & Eastern,Kajiado,Naivas Maiyan Mall
Naivas,1,1,70,500,430,cash,no,yes,no,yes,no,no,no,2017-05-23 00:00:00,no,07:03:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,snacks,Fruit snacks,7,80.52,0.23,ORD_8760,CUST_3935,2023-12-08 00:00:00,563.64,434,Kenya,Central & Eastern,Kajiado,Naivas Kitengela
Naivas,5,3,170,200,30,cash,no,yes,no,yes,no,no,no,2017-05-23 00:00:00,no,08:22:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,beauty & cosmetics,Lipstick,9,66.91,0.01,ORD_5260,CUST_7237,2023-10-17 00:00:00,602.19,596.17,Kenya,Central & Eastern,Kajiado,Naivas Maiyan Mall
Naivas,3,1,110,200,90,cash,yes,yes,no,yes,no,no,no,2017-05-23 00:00:00,no,05:22:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,snacks,Chips,1,25.08,0.18,ORD_4276,CUST_5007,2023-09-21 00:00:00,25.08,20.57,Kenya,Central & Eastern,Kajiado,Naivas Kitengela
Naivas,1,1,60,60,0,cash,no,yes,no,yes,no,no,no,2017-05-23 00:00:00,no,14:51:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,fats and oils,Avocado oil,7,23.97,0.1,ORD_4410,CUST_9394,2023-08-25 00:00:00,167.79,151.01,Kenya,Central & Eastern,Kajiado,Naivas Maiyan Mall
Naivas,2,1,135,150,15,cash,no,yes,yes,yes,no,no,no,2017-05-23 00:00:00,no,06:31:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,vegetables,Alliums,1,50.77,0.2,ORD_9871,CUST_6228,2023-10-17 00:00:00,50.77,40.62,Kenya,Central & Eastern,Kajiado,Naivas Kitengela
Naivas,1,1,30,100,30,cash,yes,no,no,yes,no,no,no,2017-05-23 00:00:00,no,06:56:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,beverage,Wine,5,24.59,0.24,ORD_1467,CUST_8078,2023-09-12 00:00:00,122.95,93.44,Kenya,Central & Eastern,Kajiado,Naivas Maiyan Mall
Naivas,1,1,90,100,10,cash,no,yes,no,yes,no,no,no,2017-05-23 00:00:00,no,05:45:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,cleaning,Dishwashing liquid,9,18.71,0.26,ORD_8680,CUST_9689,2023-07-01 00:00:00,168.39,124.61,Kenya,Central & Eastern,Kajiado,Naivas Kitengela
Naivas,1,1,160,200,40,cash,no,no,no,yes,no,no,no,2017-05-23 00:00:00,no,05:21:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,cleaning,Bathroom cleaner,7,63.05,0.28,ORD_6876,CUST_5952,2023-01-08 00:00:00,441.35,317.77,Kenya,Central & Eastern,Kajiado,Naivas Maiyan Mall
Naivas,1,1,60,110,50,cash,no,yes,no,yes,no,no,no,2017-05-23 00:00:00,no,06:59:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,snacks,Cookies,6,76.79,0.26,ORD_1798,CUST_3660,2023-02-25 00:00:00,460.74,340.95,Kenya,Central & Eastern,Kajiado,Naivas Kitengela
Naivas,1,1,30,100,70,cash,no,no,yes,yes,no,no,no,2017-05-23 00:00:00,no,10:44:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,cleaning,Bathroom cleaner,9,82.22,0.12,ORD_6530,CUST_1268,2023-05-02 00:00:00,739.98,651.18,Kenya,Central & Eastern,Kajiado,Naivas Maiyan Mall
Naivas,1,1,139,200,61,cash,yes,no,no,yes,no,no,no,2017-05-23 00:00:00,no,14:21:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,stationery,Paper clips,2,95.4,0.05,ORD_9226,CUST_4127,2023-01-26 00:00:00,190.8,181.26,Kenya,Central & Eastern,Kajiado,Naivas Kitengela
Naivas,1,1,50,100,50,cash,no,yes,no,yes,no,no,no,2017-05-23 00:00:00,no,15:25:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,fats and oils,Palm oil,5,15.94,0.21,ORD_4086,CUST_2369,2023-12-19 00:00:00,79.7,62.96,Kenya,Central & Eastern,Kajiado,Naivas Maiyan Mall
Naivas,1,1,25,30,5,cash,no,no,yes,yes,no,no,no,2017-05-23 00:00:00,no,15:17:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,vegetables,Squashes,1,17.18,0.24,ORD_4243,CUST_5647,2023-04-24 00:00:00,17.18,13.06,Kenya,Central & Eastern,Kajiado,Naivas Kitengela
Naivas,1,1,43,100,57,cash,yes,no,no,yes,no,no,no,2017-05-23 00:00:00,no,09:20:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,beverage,Soft drinks,9,39.69,0.29,ORD_3473,CUST_4637,2023-12-19 00:00:00,357.21,253.62,Kenya,Central & Eastern,Kajiado,Naivas Maiyan Mall
Naivas,1,1,60,200,140,cash,no,no,yes,yes,no,no,no,2017-05-23 00:00:00,no,11:26:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,beauty & cosmetics,Mascara,5,85.42,0.03,ORD_4982,CUST_3197,2023-09-11 00:00:00,427.1,414.29,Kenya,Central & Eastern,Kajiado,Naivas Kitengela
Naivas,1,1,100,500,400,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,15:10:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,food additives,Baking powder,5,72.29,0.05,ORD_8152,CUST_9840,2023-11-24 00:00:00,361.45,343.38,Kenya,Central & Eastern,Kajiado,Naivas Maiyan Mall
Naivas,1,1,25,50,25,cash,no,no,yes,no,no,no,no,2107-05-23 00:00:00,no,16:41:00,morning,chain,cbd,mid,Tuesday,weekday,no,23,5,2107,beverage,Soft drinks,5,47.46,0.13,ORD_7442,CUST_7460,2023-09-23 00:00:00,237.3,206.45,Kenya,Central & Eastern,Kajiado,Naivas Kitengela
Naivas,1,1,60,100,40,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,15:38:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,beverage,Juices,3,84.13,0.06,ORD_2794,CUST_3540,2023-02-28 00:00:00,252.39,237.25,Kenya,Central & Eastern,Kajiado,Naivas Maiyan Mall
Naivas,1,1,60,70,10,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,13:22:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,cleaning,All-purpose cleaner,8,87.85,0.17,ORD_8056,CUST_8379,2023-08-26 00:00:00,702.8,583.32,Kenya,Central & Eastern,Kajiado,Naivas Kitengela
Naivas,5,2,240,1000,760,cash,yes,yes,no,no,yes,no,no,2017-05-23 00:00:00,no,20:36:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,beauty & cosmetics,Face wash,3,41.32,0.03,ORD_8671,CUST_2990,2023-07-10 00:00:00,123.96,120.24,Kenya,Central & Eastern,Kajiado,Naivas Maiyan Mall
Naivas,1,1,60,200,140,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,18:23:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,cleaning,Surface polish,7,41.4,0.18,ORD_6658,CUST_5008,2023-05-01 00:00:00,289.8,237.64,Kenya,Central & Eastern,Kajiado,Naivas Kitengela
Naivas,1,1,275,500,225,cash,no,yes,no,no,yes,no,no,2017-05-23 00:00:00,no,13:37:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,stationery,Notebooks,3,57.72,0.07,ORD_9086,CUST_3506,2023-01-04 00:00:00,173.16,161.04,Kenya,Central & Eastern,Kajiado,Naivas Maiyan Mall
Naivas,2,1,265,500,235,cash,yes,yes,no,no,no,no,no,2017-05-23 00:00:00,no,18:28:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,stationery,Pens,3,64.56,0.11,ORD_7799,CUST_6642,2023-03-18 00:00:00,193.68,172.38,Kenya,Central & Eastern,Kajiado,Naivas Kitengela
Naivas,3,1,225,400,175,cash,yes,yes,yes,no,no,no,no,2017-05-23 00:00:00,no,18:01:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,stationery,Envelopes,5,98.86,0.3,ORD_2606,CUST_8777,2023-12-19 00:00:00,494.3,346.01,Kenya,Central & Eastern,Kajiado,Naivas Maiyan Mall
Naivas,1,1,110,110,110,cash,no,yes,no,no,yes,no,no,2017-05-23 00:00:00,no,19:22:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,vegetables,Cruciferous vegetables,1,77.8,0.07,ORD_4016,CUST_2392,2023-10-07 00:00:00,77.8,72.35,Kenya,Central & Eastern,Kajiado,Naivas Kitengela
Naivas,2,2,120,1000,880,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,12:59:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,vegetables,Alliums,8,29.66,0.06,ORD_4076,CUST_1700,2023-09-10 00:00:00,237.28,223.04,Kenya,Central & Eastern,Kajiado,Naivas Maiyan Mall
Naivas,1,1,60,110,50,cash,no,no,yes,no,yes,no,no,2017-05-23 00:00:00,no,15:00:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,fats and oils,Coconut oil,1,90.95,0.11,ORD_6251,CUST_9846,2023-11-22 00:00:00,90.95,80.95,Kenya,Central & Eastern,Kajiado,Naivas Kitengela
Naivas,2,1,815,1000,175,cash,yes,no,no,no,yes,no,no,2017-05-23 00:00:00,no,13:23:00,afternoon,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,cleaning,Laundry detergent,7,14.82,0.23,ORD_2107,CUST_6822,2023-11-10 00:00:00,103.74,79.88,Kenya,Central & Eastern,Kajiado,Naivas Maiyan Mall
Naivas,1,1,60,70,10,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,19:27:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,snacks,Fruit snacks,7,72.25,0.23,ORD_8530,CUST_4689,2023-06-18 00:00:00,505.75,389.43,Kenya,Central & Eastern,Kajiado,Naivas Kitengela
Naivas,1,1,50,100,50,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,18:55:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,stationery,Envelopes,9,73.68,0.1,ORD_8537,CUST_9465,2023-11-06 00:00:00,663.12,596.81,Kenya,Central & Eastern,Kajiado,Naivas Maiyan Mall
Naivas,1,1,35,50,15,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,19:44:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,beauty & cosmetics,Face wash,7,54.16,0.07,ORD_8180,CUST_9831,2023-05-26 00:00:00,379.12,352.58,Kenya,Central & Eastern,Kajiado,Naivas Kitengela
Naivas,1,1,60,200,140,cash,no,yes,no,no,yes,no,no,2017-05-23 00:00:00,no,19:34:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,snacks,Chips,9,80.69,0.07,ORD_3458,CUST_7190,2023-12-21 00:00:00,726.21,675.38,Kenya,Central & Eastern,Kajiado,Naivas Maiyan Mall
Naivas,2,1,140,150,10,cash,no,yes,yes,no,no,no,no,2017-05-23 00:00:00,no,20:33:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,vegetables,Leafy greens,4,14.48,0.15,ORD_3561,CUST_2973,2023-11-22 00:00:00,57.92,49.23,Kenya,Central & Eastern,Kajiado,Naivas Kitengela
Naivas,1,1,25,50,25,cash,no,no,yes,no,no,yes,no,2017-05-23 00:00:00,no,18:02:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,snacks,Candy,1,95.84,0.04,ORD_4356,CUST_9158,2023-01-15 00:00:00,95.84,92.01,Kenya,Central & Eastern,Kajiado,Naivas Maiyan Mall
Naivas,1,1,50,200,150,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,18:19:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,fats and oils,Avocado oil,2,86.12,0.04,ORD_9559,CUST_4951,2023-11-07 00:00:00,172.24,165.35,Kenya,Central & Eastern,Kajiado,Naivas Kitengela
Naivas,2,1,168,1000,832,cash,no,no,no,yes,no,no,no,2017-05-23 00:00:00,no,15:45:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,stationery,Markers,1,47.4,0.01,ORD_4538,CUST_2322,2023-07-24 00:00:00,47.4,46.93,Kenya,Central & Eastern,Kajiado,Naivas Maiyan Mall
Naivas,2,1,120,500,380,cash,no,yes,no,no,yes,no,no,2017-05-23 00:00:00,no,17:47:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,snacks,Crackers,4,14.03,0.15,ORD_2952,CUST_6926,2023-10-23 00:00:00,56.12,47.7,Kenya,Central & Eastern,Kajiado,Naivas Kitengela
Naivas,2,2,230,240,10,cash,no,no,yes,no,yes,no,no,2017-05-23 00:00:00,no,20:01:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,cleaning,All-purpose cleaner,7,87.52,0.23,ORD_3824,CUST_3942,2023-02-14 00:00:00,612.64,471.73,Kenya,Central & Eastern,Kajiado,Naivas Maiyan Mall
Naivas,1,1,40,100,60,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,17:51:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,stationery,Folders,4,14.53,0.09,ORD_8211,CUST_1771,2023-06-20 00:00:00,58.12,52.89,Kenya,Central & Eastern,Kajiado,Naivas Kitengela
Naivas,1,1,115,120,5,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,20:57:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,food additives,Vanilla essence,1,60.19,0.18,ORD_1648,CUST_9710,2023-10-09 00:00:00,60.19,49.36,Kenya,Central & Eastern,Kajiado,Naivas Maiyan Mall
Naivas,3,1,160,200,40,cash,yes,yes,yes,no,no,no,no,2017-05-23 00:00:00,no,21:00:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,stationery,Envelopes,6,34.4,0.19,ORD_9503,CUST_8336,2023-08-10 00:00:00,206.4,167.18,Kenya,Central & Eastern,Kajiado,Naivas Kitengela
Naivas,1,1,50,100,50,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,20:53:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,snacks,Chocolate bars,1,91.08,0.02,ORD_8257,CUST_5522,2023-02-20 00:00:00,91.08,89.26,Kenya,Central & Eastern,Kajiado,Naivas Maiyan Mall
Naivas,4,3,254,300,46,cash,yes,yes,yes,yes,no,no,no,2017-05-23 00:00:00,no,19:47:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,stationery,Highlighters,2,10.12,0.29,ORD_5000,CUST_9954,2023-07-24 00:00:00,20.24,14.37,Kenya,Central & Eastern,Kajiado,Naivas Kitengela
Naivas,1,1,80,100,20,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,20:53:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,vegetables,Legumes,3,45.92,0.29,ORD_9441,CUST_7242,2023-11-21 00:00:00,137.76,97.81,Kenya,Central & Eastern,Kajiado,Naivas Maiyan Mall
Naivas,1,1,80,100,20,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,17:14:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,beauty & cosmetics,Foundation,8,79.37,0.01,ORD_4886,CUST_2968,2023-10-03 00:00:00,634.96,628.61,Kenya,Central & Eastern,Kajiado,Naivas Kitengela
Naivas,1,1,80,100,20,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,19:34:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,cleaning,Surface polish,3,74.08,0.16,ORD_1832,CUST_9217,2023-05-08 00:00:00,222.24,186.68,Kenya,Central & Eastern,Kajiado,Naivas Maiyan Mall
Naivas,3,1,170,200,30,cash,yes,no,yes,no,no,no,no,2017-05-23 00:00:00,no,17:42:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,snacks,Fruit snacks,5,5.45,0.16,ORD_8987,CUST_6711,2023-02-19 00:00:00,27.25,22.89,Kenya,Central & Eastern,Kajiado,Naivas Kitengela
Naivas,1,1,60,200,140,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,16:44:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,food additives,Soy sauce,6,45.03,0.1,ORD_2349,CUST_7679,2023-04-16 00:00:00,270.18,243.16,Kenya,Central & Eastern,Kajiado,Naivas Maiyan Mall
Naivas,3,1,140,1000,860,cash,yes,yes,yes,no,no,no,no,2017-05-23 00:00:00,no,18:30:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,snacks,Pretzels,6,77.99,0.24,ORD_1002,CUST_2623,2023-12-21 00:00:00,467.94,355.63,Kenya,Central & Eastern,Kajiado,Naivas Kitengela
Naivas,1,1,101,1000,899,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,14:15:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,fats and oils,Avocado oil,3,52.94,0.25,ORD_3643,CUST_9771,2023-10-25 00:00:00,158.82,119.12,Kenya,Central & Eastern,Kajiado,Naivas Maiyan Mall
Naivas,1,1,80,100,20,cash,no,no,no,yes,no,yes,no,2017-05-23 00:00:00,no,18:50:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,snacks,Candy,3,84.81,0.25,ORD_1220,CUST_4717,2023-12-12 00:00:00,254.43,190.82,Kenya,Central & Eastern,Kajiado,Naivas Kitengela
Naivas,1,1,60,60,0,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,18:25:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,fats and oils,Coconut oil,6,43.56,0.13,ORD_6394,CUST_6666,2023-04-15 00:00:00,261.36,227.38,Kenya,Central & Eastern,Kajiado,Naivas Maiyan Mall
Naivas,3,1,175,500,325,cash,no,yes,yes,no,no,no,no,2017-05-23 00:00:00,no,21:07:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,snacks,Chocolate bars,9,39.11,0.3,ORD_9253,CUST_5154,2023-11-10 00:00:00,351.99,246.39,Kenya,Central & Eastern,Kajiado,Naivas Kitengela
Naivas,2,1,130,200,70,cash,yes,no,yes,no,no,no,no,2017-05-23 00:00:00,no,19:53:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,fats and oils,Peanut oil,5,48.93,0.07,ORD_2291,CUST_7591,2023-02-04 00:00:00,244.65,227.52,Kenya,Central & Eastern,Kajiado,Naivas Maiyan Mall
Naivas,2,1,45,50,5,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,15:12:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,stationery,Staplers,4,83.45,0.06,ORD_7479,CUST_6751,2023-03-20 00:00:00,333.8,313.77,Kenya,Main Locations,Kiambu,Naivas Kiambu Town
Naivas,1,1,120,500,380,cash,yes,no,no,no,no,no,no,2017-05-23 00:00:00,no,17:03:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,stationery,Pencils,3,87.43,0.1,ORD_5834,CUST_9464,2023-07-17 00:00:00,262.29,236.06,Kenya,Main Locations,Kiambu,Naivas Ananas
Naivas,3,1,205,205,0,cash,no,yes,yes,no,no,no,no,2017-05-23 00:00:00,no,19:46:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,food additives,Vinegar,7,58.96,0.17,ORD_3061,CUST_5418,2023-01-09 00:00:00,412.72,342.56,Kenya,Main Locations,Kiambu,Naivas Thika Town
Naivas,1,1,70,500,430,cash,no,yes,no,no,no,no,no,2017-05-23 00:00:00,no,19:04:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,food additives,Chili sauce,2,52.77,0.13,ORD_6058,CUST_9562,2023-08-16 00:00:00,105.54,91.82,Kenya,Main Locations,Kiambu,Naivas Juja City Foodmarket
Naivas,2,1,130,1000,870,cash,yes,no,yes,no,no,no,no,2017-05-23 00:00:00,no,19:30:00,night,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,beverage,Beer,5,59.43,0.11,ORD_4173,CUST_4901,2023-05-02 00:00:00,297.15,264.46,Kenya,Main Locations,Kiambu,Naivas Limuru Express
Naivas,2,1,195,200,5,cash,no,no,yes,no,no,no,no,2017-05-23 00:00:00,no,18:49:00,evening,chain,cbd,mid,Tuesday,weekday,no,23,5,2017,vegetables,Leafy greens,9,7.58,0.29,ORD_1063,CUST_1256,2023-02-25 00:00:00,68.22,48.44,Kenya,Main Locations,Kiambu,Naivas Kiambu Foodmarket
